query_date,record_date,updated_timestamp,timestamp,valid_period_start,valid_period_end,valid_period_text,general_forecast_code,general_forecast_text,temperature_low_c,temperature_high_c,relative_humidity_low_pct,relative_humidity_high_pct,wind_speed_low,wind_speed_high,wind_direction,period_count,period_1_start,period_1_end,period_1_text,period_1_west_forecast_code,period_1_west_forecast_text,period_1_east_forecast_code,period_1_east_forecast_text,period_1_central_forecast_code,period_1_central_forecast_text,period_1_north_forecast_code,period_1_north_forecast_text,period_1_south_forecast_code,period_1_south_forecast_text,period_2_start,period_2_end,period_2_text,period_2_west_forecast_code,period_2_west_forecast_text,period_2_east_forecast_code,period_2_east_forecast_text,period_2_central_forecast_code,period_2_central_forecast_text,period_2_north_forecast_code,period_2_north_forecast_text,period_2_south_forecast_code,period_2_south_forecast_text,period_3_start,period_3_end,period_3_text,period_3_west_forecast_code,period_3_west_forecast_text,period_3_east_forecast_code,period_3_east_forecast_text,period_3_central_forecast_code,period_3_central_forecast_text,period_3_north_forecast_code,period_3_north_forecast_text,period_3_south_forecast_code,period_3_south_forecast_text,period_4_start,period_4_end,period_4_text,period_4_west_forecast_code,period_4_west_forecast_text,period_4_east_forecast_code,period_4_east_forecast_text,period_4_central_forecast_code,period_4_central_forecast_text,period_4_north_forecast_code,period_4_north_forecast_text,period_4_south_forecast_code,period_4_south_forecast_text,temperature_unit,relative_humidity_unit,weather_source,weather_source_url
2022-10-04,2022-10-04,2022-10-04T18:51:18+08:00,2022-10-04T18:34:00+08:00,2022-10-04T18:00:00+08:00,2022-10-05T18:00:00+08:00,6 PM 4 Oct - 6 PM 5 Oct,TL,Thundery Showers,23.0,32.0,65.0,95.0,10.0,25.0,WSW,1,2022-10-05T12:00:00+08:00,2022-10-05T18:00:00+08:00,Midday to 6 pm 5 Oct,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-04,2022-10-04,2022-10-04T19:06:18+08:00,2022-10-04T18:54:00+08:00,2022-10-04T18:00:00+08:00,2022-10-05T18:00:00+08:00,6 PM 4 Oct - 6 PM 5 Oct,TL,Thundery Showers,23.0,32.0,65.0,95.0,10.0,25.0,WSW,1,2022-10-05T12:00:00+08:00,2022-10-05T18:00:00+08:00,Midday to 6 pm 5 Oct,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-04,2022-10-04,2022-10-04T20:06:18+08:00,2022-10-04T19:42:00+08:00,2022-10-04T18:00:00+08:00,2022-10-05T18:00:00+08:00,6 PM 4 Oct - 6 PM 5 Oct,TL,Thundery Showers,23.0,32.0,65.0,95.0,10.0,25.0,WSW,1,2022-10-05T12:00:00+08:00,2022-10-05T18:00:00+08:00,Midday to 6 pm 5 Oct,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-04,2022-10-04,2022-10-04T23:21:18+08:00,2022-10-04T23:02:00+08:00,2022-10-05T00:00:00+08:00,2022-10-06T00:00:00+08:00,12 AM 5 Oct - 12 AM 6 Oct,TL,Thundery Showers,23.0,32.0,65.0,95.0,10.0,25.0,WSW,1,2022-10-05T18:00:00+08:00,2022-10-06T00:00:00+08:00,6 pm to Midnight 5 Oct,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-05,2022-10-05,2022-10-05T01:36:18+08:00,2022-10-05T01:25:00+08:00,2022-10-05T00:00:00+08:00,2022-10-06T00:00:00+08:00,12 AM 5 Oct - 12 AM 6 Oct,TL,Thundery Showers,23.0,32.0,65.0,95.0,5.0,15.0,SW,1,2022-10-05T18:00:00+08:00,2022-10-06T00:00:00+08:00,6 pm to Midnight 5 Oct,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-05,2022-10-05,2022-10-05T05:51:18+08:00,2022-10-05T05:38:00+08:00,2022-10-05T06:00:00+08:00,2022-10-06T06:00:00+08:00,6 AM 5 Oct - 6 AM 6 Oct,TL,Thundery Showers,23.0,32.0,65.0,95.0,10.0,20.0,SW,1,2022-10-05T18:00:00+08:00,2022-10-06T06:00:00+08:00,6 pm 5 Oct to 6 am 6 Oct,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-05,2022-10-05,2022-10-05T09:21:19+08:00,2022-10-05T09:03:00+08:00,2022-10-05T06:00:00+08:00,2022-10-06T06:00:00+08:00,6 AM 5 Oct - 6 AM 6 Oct,TL,Thundery Showers,23.0,31.0,65.0,95.0,10.0,20.0,SW,1,2022-10-05T18:00:00+08:00,2022-10-06T06:00:00+08:00,6 pm 5 Oct to 6 am 6 Oct,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-05,2022-10-05,2022-10-05T09:36:18+08:00,2022-10-05T09:13:00+08:00,2022-10-05T06:00:00+08:00,2022-10-06T06:00:00+08:00,6 AM 5 Oct - 6 AM 6 Oct,TL,Thundery Showers,23.0,31.0,65.0,95.0,10.0,20.0,SW,1,2022-10-05T18:00:00+08:00,2022-10-06T06:00:00+08:00,6 pm 5 Oct to 6 am 6 Oct,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-05,2022-10-05,2022-10-05T11:21:19+08:00,2022-10-05T11:10:00+08:00,2022-10-05T06:00:00+08:00,2022-10-06T06:00:00+08:00,6 AM 5 Oct - 6 AM 6 Oct,TL,Thundery Showers,23.0,31.0,65.0,95.0,10.0,20.0,SW,1,2022-10-05T18:00:00+08:00,2022-10-06T06:00:00+08:00,6 pm 5 Oct to 6 am 6 Oct,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-05,2022-10-05,2022-10-05T11:51:18+08:00,2022-10-05T11:33:00+08:00,2022-10-05T12:00:00+08:00,2022-10-06T12:00:00+08:00,12 PM 5 Oct - 12 PM 6 Oct,TL,Thundery Showers,23.0,31.0,65.0,95.0,10.0,20.0,SW,1,2022-10-06T06:00:00+08:00,2022-10-06T12:00:00+08:00,6 am to Midday 6 Oct,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-05,2022-10-05,2022-10-05T17:36:18+08:00,2022-10-05T17:23:00+08:00,2022-10-05T12:00:00+08:00,2022-10-06T12:00:00+08:00,12 PM 5 Oct - 12 PM 6 Oct,TL,Thundery Showers,24.0,33.0,65.0,95.0,5.0,15.0,SW,1,2022-10-06T06:00:00+08:00,2022-10-06T12:00:00+08:00,6 am to Midday 6 Oct,PC,Partly Cloudy (Day),TL,Thundery Showers,PC,Partly Cloudy (Day),TL,Thundery Showers,PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-05,2022-10-05,2022-10-05T17:51:18+08:00,2022-10-05T17:36:00+08:00,2022-10-05T18:00:00+08:00,2022-10-06T18:00:00+08:00,6 PM 5 Oct - 6 PM 6 Oct,TL,Thundery Showers,24.0,33.0,65.0,95.0,5.0,15.0,SW,1,2022-10-06T12:00:00+08:00,2022-10-06T18:00:00+08:00,Midday to 6 pm 6 Oct,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-05,2022-10-05,2022-10-05T23:21:18+08:00,2022-10-05T23:02:00+08:00,2022-10-06T00:00:00+08:00,2022-10-07T00:00:00+08:00,12 AM 6 Oct - 12 AM 7 Oct,TL,Thundery Showers,24.0,33.0,65.0,95.0,5.0,15.0,SW,1,2022-10-06T18:00:00+08:00,2022-10-07T00:00:00+08:00,6 pm to Midnight 6 Oct,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-06,2022-10-06,2022-10-06T05:36:18+08:00,2022-10-06T05:30:00+08:00,2022-10-06T06:00:00+08:00,2022-10-07T06:00:00+08:00,6 AM 6 Oct - 6 AM 7 Oct,TL,Thundery Showers,24.0,33.0,65.0,95.0,5.0,15.0,SW,1,2022-10-06T18:00:00+08:00,2022-10-07T06:00:00+08:00,6 pm 6 Oct to 6 am 7 Oct,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-06,2022-10-06,2022-10-06T09:36:18+08:00,2022-10-06T09:27:00+08:00,2022-10-06T06:00:00+08:00,2022-10-07T06:00:00+08:00,6 AM 6 Oct - 6 AM 7 Oct,TL,Thundery Showers,24.0,33.0,65.0,95.0,5.0,15.0,SW,1,2022-10-06T18:00:00+08:00,2022-10-07T06:00:00+08:00,6 pm 6 Oct to 6 am 7 Oct,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-06,2022-10-06,2022-10-06T11:06:18+08:00,2022-10-06T10:45:00+08:00,2022-10-06T06:00:00+08:00,2022-10-07T06:00:00+08:00,6 AM 6 Oct - 6 AM 7 Oct,TL,Thundery Showers,24.0,33.0,65.0,95.0,5.0,15.0,SW,1,2022-10-06T18:00:00+08:00,2022-10-07T06:00:00+08:00,6 pm 6 Oct to 6 am 7 Oct,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-06,2022-10-06,2022-10-06T11:51:18+08:00,2022-10-06T11:39:00+08:00,2022-10-06T12:00:00+08:00,2022-10-07T12:00:00+08:00,12 PM 6 Oct - 12 PM 7 Oct,TL,Thundery Showers,24.0,33.0,65.0,95.0,5.0,15.0,SW,1,2022-10-07T06:00:00+08:00,2022-10-07T12:00:00+08:00,6 am to Midday 7 Oct,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-06,2022-10-06,2022-10-06T14:21:18+08:00,2022-10-06T14:02:00+08:00,2022-10-06T12:00:00+08:00,2022-10-07T12:00:00+08:00,12 PM 6 Oct - 12 PM 7 Oct,TL,Thundery Showers,24.0,31.0,65.0,95.0,5.0,15.0,SW,1,2022-10-07T06:00:00+08:00,2022-10-07T12:00:00+08:00,6 am to Midday 7 Oct,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-06,2022-10-06,2022-10-06T17:51:18+08:00,2022-10-06T17:40:00+08:00,2022-10-06T18:00:00+08:00,2022-10-07T18:00:00+08:00,6 PM 6 Oct - 6 PM 7 Oct,TL,Thundery Showers,23.0,32.0,65.0,95.0,5.0,20.0,SW,1,2022-10-07T12:00:00+08:00,2022-10-07T18:00:00+08:00,Midday to 6 pm 7 Oct,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-06,2022-10-06,2022-10-06T19:51:18+08:00,2022-10-06T19:31:00+08:00,2022-10-06T18:00:00+08:00,2022-10-07T18:00:00+08:00,6 PM 6 Oct - 6 PM 7 Oct,TL,Thundery Showers,23.0,32.0,65.0,95.0,5.0,20.0,SW,1,2022-10-07T12:00:00+08:00,2022-10-07T18:00:00+08:00,Midday to 6 pm 7 Oct,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-06,2022-10-06,2022-10-06T23:21:18+08:00,2022-10-06T23:01:00+08:00,2022-10-07T00:00:00+08:00,2022-10-08T00:00:00+08:00,12 AM 7 Oct - 12 AM 8 Oct,TL,Thundery Showers,23.0,32.0,65.0,95.0,5.0,20.0,SW,1,2022-10-07T18:00:00+08:00,2022-10-08T00:00:00+08:00,6 pm to Midnight 7 Oct,PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-07,2022-10-07,2022-10-07T05:36:18+08:00,2022-10-07T05:30:00+08:00,2022-10-07T06:00:00+08:00,2022-10-08T06:00:00+08:00,6 AM 7 Oct - 6 AM 8 Oct,TL,Thundery Showers,23.0,32.0,65.0,95.0,5.0,20.0,SW,1,2022-10-07T18:00:00+08:00,2022-10-08T06:00:00+08:00,6 pm 7 Oct to 6 am 8 Oct,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-07,2022-10-07,2022-10-07T09:36:19+08:00,2022-10-07T09:27:00+08:00,2022-10-07T06:00:00+08:00,2022-10-08T06:00:00+08:00,6 AM 7 Oct - 6 AM 8 Oct,LR,Light Rain,23.0,32.0,65.0,95.0,5.0,20.0,SW,1,2022-10-07T18:00:00+08:00,2022-10-08T06:00:00+08:00,6 pm 7 Oct to 6 am 8 Oct,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-07,2022-10-07,2022-10-07T11:36:19+08:00,2022-10-07T11:13:00+08:00,2022-10-07T06:00:00+08:00,2022-10-08T06:00:00+08:00,6 AM 7 Oct - 6 AM 8 Oct,SH,Showers,23.0,32.0,65.0,95.0,5.0,20.0,SW,1,2022-10-07T18:00:00+08:00,2022-10-08T06:00:00+08:00,6 pm 7 Oct to 6 am 8 Oct,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-07,2022-10-07,2022-10-07T11:51:18+08:00,2022-10-07T11:32:00+08:00,2022-10-07T12:00:00+08:00,2022-10-08T12:00:00+08:00,12 PM 7 Oct - 12 PM 8 Oct,TL,Thundery Showers,23.0,32.0,65.0,95.0,5.0,20.0,SW,1,2022-10-08T06:00:00+08:00,2022-10-08T12:00:00+08:00,6 am to Midday 8 Oct,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-07,2022-10-07,2022-10-07T15:06:18+08:00,2022-10-07T14:41:00+08:00,2022-10-07T12:00:00+08:00,2022-10-08T12:00:00+08:00,12 PM 7 Oct - 12 PM 8 Oct,TL,Thundery Showers,23.0,32.0,65.0,95.0,5.0,20.0,SW,1,2022-10-08T06:00:00+08:00,2022-10-08T12:00:00+08:00,6 am to Midday 8 Oct,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-07,2022-10-07,2022-10-07T15:36:19+08:00,2022-10-07T15:30:00+08:00,2022-10-07T12:00:00+08:00,2022-10-08T12:00:00+08:00,12 PM 7 Oct - 12 PM 8 Oct,RA,Moderate Rain,23.0,32.0,65.0,95.0,5.0,20.0,SW,1,2022-10-08T06:00:00+08:00,2022-10-08T12:00:00+08:00,6 am to Midday 8 Oct,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-07,2022-10-07,2022-10-07T17:51:18+08:00,2022-10-07T17:32:00+08:00,2022-10-07T18:00:00+08:00,2022-10-08T18:00:00+08:00,6 PM 7 Oct - 6 PM 8 Oct,CL,Cloudy,23.0,32.0,65.0,95.0,5.0,20.0,SW,1,2022-10-08T12:00:00+08:00,2022-10-08T18:00:00+08:00,Midday to 6 pm 8 Oct,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-07,2022-10-07,2022-10-07T18:51:18+08:00,2022-10-07T18:37:00+08:00,2022-10-07T18:00:00+08:00,2022-10-08T18:00:00+08:00,6 PM 7 Oct - 6 PM 8 Oct,LR,Light Rain,23.0,32.0,65.0,95.0,5.0,20.0,SW,1,2022-10-08T12:00:00+08:00,2022-10-08T18:00:00+08:00,Midday to 6 pm 8 Oct,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-07,2022-10-07,2022-10-07T21:06:18+08:00,2022-10-07T20:46:00+08:00,2022-10-07T18:00:00+08:00,2022-10-08T18:00:00+08:00,6 PM 7 Oct - 6 PM 8 Oct,CL,Cloudy,23.0,32.0,65.0,95.0,5.0,20.0,SW,1,2022-10-08T12:00:00+08:00,2022-10-08T18:00:00+08:00,Midday to 6 pm 8 Oct,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-07,2022-10-07,2022-10-07T23:21:18+08:00,2022-10-07T23:03:00+08:00,2022-10-08T00:00:00+08:00,2022-10-09T00:00:00+08:00,12 AM 8 Oct - 12 AM 9 Oct,CL,Cloudy,24.0,32.0,60.0,90.0,5.0,15.0,SSW,1,2022-10-08T18:00:00+08:00,2022-10-09T00:00:00+08:00,6 pm to Midnight 8 Oct,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-08,2022-10-08,2022-10-08T05:36:18+08:00,2022-10-08T05:30:00+08:00,2022-10-08T06:00:00+08:00,2022-10-09T06:00:00+08:00,6 AM 8 Oct - 6 AM 9 Oct,CL,Cloudy,24.0,32.0,60.0,90.0,5.0,15.0,SSW,1,2022-10-08T18:00:00+08:00,2022-10-09T06:00:00+08:00,6 pm 8 Oct to 6 am 9 Oct,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-08,2022-10-08,2022-10-08T11:51:19+08:00,2022-10-08T11:33:00+08:00,2022-10-08T12:00:00+08:00,2022-10-09T12:00:00+08:00,12 PM 8 Oct - 12 PM 9 Oct,CL,Cloudy,24.0,33.0,60.0,90.0,5.0,15.0,SSW,1,2022-10-09T06:00:00+08:00,2022-10-09T12:00:00+08:00,6 am to Midday 9 Oct,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
2022-10-08,2022-10-08,2022-10-08T17:51:18+08:00,2022-10-08T17:34:00+08:00,2022-10-08T18:00:00+08:00,2022-10-09T18:00:00+08:00,6 PM 8 Oct - 6 PM 9 Oct,CL,Cloudy,24.0,33.0,60.0,90.0,5.0,10.0,SW,1,2022-10-09T12:00:00+08:00,2022-10-09T18:00:00+08:00,Midday to 6 pm 9 Oct,PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historical_collection,C:\Users\davin\OneDrive\Documents\Python stuffs\NEA Dengue Model\weather_history_raw\historical_24hr_weather_forecast_2022_d_ef95e630ddb1c620bea75d50986ec028.csv
