date,timestamp,update_timestamp,wind_speed_high,wind_speed_low,wind_speed_direction,forecast_text,forecast_code,relative_humidity_high,relative_humidity_low,valid_period_text,valid_period_start,valid_period_end,temperature_high,temperature_low,time_period_text,time_period_start,time_period_end,south_forecast_text,south_forecast_code,north_forecast_text,north_forecast_code,east_forecast_text,east_forecast_code,central_forecast_text,central_forecast_code,west_forecast_text,west_forecast_code
2018-01-02,2018-01-02T18:05:00+08:00,2018-01-02T18:51:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,6 PM 2 Jan - 6 PM 3 Jan,2018-01-02T18:00:00+08:00,2018-01-03T18:00:00+08:00,32.0,23.0,6 am to Midday 3 Jan,2018-01-03T06:00:00+08:00,2018-01-03T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-02,2018-01-02T18:05:00+08:00,2018-01-02T18:51:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,6 PM 2 Jan - 6 PM 3 Jan,2018-01-02T18:00:00+08:00,2018-01-03T18:00:00+08:00,32.0,23.0,Midday to 6 pm 3 Jan,2018-01-03T12:00:00+08:00,2018-01-03T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-02,2018-01-02T20:27:00+08:00,2018-01-02T21:21:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,6 PM 2 Jan - 6 PM 3 Jan,2018-01-02T18:00:00+08:00,2018-01-03T18:00:00+08:00,32.0,23.0,6 pm 2 Jan to 6 am 3 Jan,2018-01-02T18:00:00+08:00,2018-01-03T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-01-02,2018-01-02T20:27:00+08:00,2018-01-02T21:21:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,6 PM 2 Jan - 6 PM 3 Jan,2018-01-02T18:00:00+08:00,2018-01-03T18:00:00+08:00,32.0,23.0,6 am to Midday 3 Jan,2018-01-03T06:00:00+08:00,2018-01-03T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-02,2018-01-02T20:27:00+08:00,2018-01-02T21:21:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,6 PM 2 Jan - 6 PM 3 Jan,2018-01-02T18:00:00+08:00,2018-01-03T18:00:00+08:00,32.0,23.0,Midday to 6 pm 3 Jan,2018-01-03T12:00:00+08:00,2018-01-03T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-02-01,2018-02-01T23:20:00+08:00,2018-02-01T23:51:15+08:00,30.0,20.0,NNE,Showers,SH,95.0,60.0,12 AM 2 Feb - 12 AM 2 Feb,2018-02-02T00:00:00+08:00,2018-02-02T00:00:00+08:00,31.0,24.0,6 pm to Midnight 2 Feb,2018-02-02T18:00:00+08:00,2018-02-03T00:00:00+08:00,Showers,SH,Showers,SH,Showers,SH,Showers,SH,Showers,SH
2018-01-02,2018-01-02T23:02:00+08:00,2018-01-02T23:51:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,12 AM 3 Jan - 12 AM 3 Jan,2018-01-03T00:00:00+08:00,2018-01-03T00:00:00+08:00,32.0,23.0,Midnight to 6 am 3 Jan,2018-01-03T00:00:00+08:00,2018-01-03T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-02,2018-01-02T23:02:00+08:00,2018-01-02T23:51:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,12 AM 3 Jan - 12 AM 3 Jan,2018-01-03T00:00:00+08:00,2018-01-03T00:00:00+08:00,32.0,23.0,6 am to Midday 3 Jan,2018-01-03T06:00:00+08:00,2018-01-03T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-02,2018-01-02T23:02:00+08:00,2018-01-02T23:51:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,12 AM 3 Jan - 12 AM 3 Jan,2018-01-03T00:00:00+08:00,2018-01-03T00:00:00+08:00,32.0,23.0,Midday to 6 pm 3 Jan,2018-01-03T12:00:00+08:00,2018-01-03T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-02,2018-01-02T23:02:00+08:00,2018-01-02T23:51:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,12 AM 3 Jan - 12 AM 3 Jan,2018-01-03T00:00:00+08:00,2018-01-03T00:00:00+08:00,32.0,23.0,6 pm to Midnight 3 Jan,2018-01-03T18:00:00+08:00,2018-01-04T00:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-01-03,2018-01-03T05:30:00+08:00,2018-01-03T06:51:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,6 AM 3 Jan - 6 AM 4 Jan,2018-01-03T06:00:00+08:00,2018-01-04T06:00:00+08:00,32.0,23.0,6 am to Midday 3 Jan,2018-01-03T06:00:00+08:00,2018-01-03T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-03,2018-01-03T05:30:00+08:00,2018-01-03T06:51:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,6 AM 3 Jan - 6 AM 4 Jan,2018-01-03T06:00:00+08:00,2018-01-04T06:00:00+08:00,32.0,23.0,Midday to 6 pm 3 Jan,2018-01-03T12:00:00+08:00,2018-01-03T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-03,2018-01-03T05:30:00+08:00,2018-01-03T06:51:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,6 AM 3 Jan - 6 AM 4 Jan,2018-01-03T06:00:00+08:00,2018-01-04T06:00:00+08:00,32.0,23.0,6 pm 3 Jan to 6 am 4 Jan,2018-01-03T18:00:00+08:00,2018-01-04T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-03,2018-01-03T11:43:00+08:00,2018-01-03T13:21:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,12 PM 3 Jan - 12 PM 4 Jan,2018-01-03T12:00:00+08:00,2018-01-04T12:00:00+08:00,32.0,23.0,Midday to 6 pm 3 Jan,2018-01-03T12:00:00+08:00,2018-01-03T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-03,2018-01-03T11:43:00+08:00,2018-01-03T13:21:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,12 PM 3 Jan - 12 PM 4 Jan,2018-01-03T12:00:00+08:00,2018-01-04T12:00:00+08:00,32.0,23.0,6 pm 3 Jan to 6 am 4 Jan,2018-01-03T18:00:00+08:00,2018-01-04T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-03,2018-01-03T11:43:00+08:00,2018-01-03T13:21:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,65.0,12 PM 3 Jan - 12 PM 4 Jan,2018-01-03T12:00:00+08:00,2018-01-04T12:00:00+08:00,32.0,23.0,6 am to Midday 4 Jan,2018-01-04T06:00:00+08:00,2018-01-04T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-03,2018-01-03T17:57:00+08:00,2018-01-03T18:36:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 PM 3 Jan - 6 PM 4 Jan,2018-01-03T18:00:00+08:00,2018-01-04T18:00:00+08:00,33.0,24.0,6 pm 3 Jan to 6 am 4 Jan,2018-01-03T18:00:00+08:00,2018-01-04T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-03,2018-01-03T17:57:00+08:00,2018-01-03T18:36:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 PM 3 Jan - 6 PM 4 Jan,2018-01-03T18:00:00+08:00,2018-01-04T18:00:00+08:00,33.0,24.0,6 am to Midday 4 Jan,2018-01-04T06:00:00+08:00,2018-01-04T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-03,2018-01-03T17:57:00+08:00,2018-01-03T18:36:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 PM 3 Jan - 6 PM 4 Jan,2018-01-03T18:00:00+08:00,2018-01-04T18:00:00+08:00,33.0,24.0,Midday to 6 pm 4 Jan,2018-01-04T12:00:00+08:00,2018-01-04T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-03,2018-01-03T19:12:00+08:00,2018-01-03T20:21:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 PM 3 Jan - 6 PM 4 Jan,2018-01-03T18:00:00+08:00,2018-01-04T18:00:00+08:00,33.0,24.0,6 pm 3 Jan to 6 am 4 Jan,2018-01-03T18:00:00+08:00,2018-01-04T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-03,2018-01-03T19:12:00+08:00,2018-01-03T20:21:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 PM 3 Jan - 6 PM 4 Jan,2018-01-03T18:00:00+08:00,2018-01-04T18:00:00+08:00,33.0,24.0,6 am to Midday 4 Jan,2018-01-04T06:00:00+08:00,2018-01-04T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-03,2018-01-03T19:12:00+08:00,2018-01-03T20:21:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 PM 3 Jan - 6 PM 4 Jan,2018-01-03T18:00:00+08:00,2018-01-04T18:00:00+08:00,33.0,24.0,Midday to 6 pm 4 Jan,2018-01-04T12:00:00+08:00,2018-01-04T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-03,2018-01-03T23:10:00+08:00,2018-01-04T00:06:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 AM 4 Jan - 12 AM 4 Jan,2018-01-04T00:00:00+08:00,2018-01-04T00:00:00+08:00,33.0,24.0,Midnight to 6 am 4 Jan,2018-01-04T00:00:00+08:00,2018-01-04T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-03,2018-01-03T23:10:00+08:00,2018-01-04T00:06:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 AM 4 Jan - 12 AM 4 Jan,2018-01-04T00:00:00+08:00,2018-01-04T00:00:00+08:00,33.0,24.0,6 am to Midday 4 Jan,2018-01-04T06:00:00+08:00,2018-01-04T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-03,2018-01-03T23:10:00+08:00,2018-01-04T00:06:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 AM 4 Jan - 12 AM 4 Jan,2018-01-04T00:00:00+08:00,2018-01-04T00:00:00+08:00,33.0,24.0,Midday to 6 pm 4 Jan,2018-01-04T12:00:00+08:00,2018-01-04T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-03,2018-01-03T23:10:00+08:00,2018-01-04T00:06:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 AM 4 Jan - 12 AM 4 Jan,2018-01-04T00:00:00+08:00,2018-01-04T00:00:00+08:00,33.0,24.0,6 pm to Midnight 4 Jan,2018-01-04T18:00:00+08:00,2018-01-05T00:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-04,2018-01-04T01:49:00+08:00,2018-01-04T02:51:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 AM 4 Jan - 12 AM 5 Jan,2018-01-04T00:00:00+08:00,2018-01-05T00:00:00+08:00,33.0,24.0,Midnight to 6 am 4 Jan,2018-01-04T00:00:00+08:00,2018-01-04T06:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-04,2018-01-04T01:49:00+08:00,2018-01-04T02:51:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 AM 4 Jan - 12 AM 5 Jan,2018-01-04T00:00:00+08:00,2018-01-05T00:00:00+08:00,33.0,24.0,6 am to Midday 4 Jan,2018-01-04T06:00:00+08:00,2018-01-04T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-04,2018-01-04T01:49:00+08:00,2018-01-04T02:51:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 AM 4 Jan - 12 AM 5 Jan,2018-01-04T00:00:00+08:00,2018-01-05T00:00:00+08:00,33.0,24.0,Midday to 6 pm 4 Jan,2018-01-04T12:00:00+08:00,2018-01-04T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-04,2018-01-04T01:49:00+08:00,2018-01-04T02:51:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 AM 4 Jan - 12 AM 5 Jan,2018-01-04T00:00:00+08:00,2018-01-05T00:00:00+08:00,33.0,24.0,6 pm to Midnight 4 Jan,2018-01-04T18:00:00+08:00,2018-01-05T00:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-04,2018-01-04T05:46:00+08:00,2018-01-04T06:36:14+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 AM 4 Jan - 6 AM 5 Jan,2018-01-04T06:00:00+08:00,2018-01-05T06:00:00+08:00,33.0,24.0,6 am to Midday 4 Jan,2018-01-04T06:00:00+08:00,2018-01-04T12:00:00+08:00,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC,Partly Cloudy (Day),PC
2018-01-04,2018-01-04T05:46:00+08:00,2018-01-04T06:36:14+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 AM 4 Jan - 6 AM 5 Jan,2018-01-04T06:00:00+08:00,2018-01-05T06:00:00+08:00,33.0,24.0,Midday to 6 pm 4 Jan,2018-01-04T12:00:00+08:00,2018-01-04T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-04,2018-01-04T05:46:00+08:00,2018-01-04T06:36:14+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 AM 4 Jan - 6 AM 5 Jan,2018-01-04T06:00:00+08:00,2018-01-05T06:00:00+08:00,33.0,24.0,6 pm 4 Jan to 6 am 5 Jan,2018-01-04T18:00:00+08:00,2018-01-05T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-04,2018-01-04T08:16:00+08:00,2018-01-04T09:21:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 AM 4 Jan - 6 AM 5 Jan,2018-01-04T06:00:00+08:00,2018-01-05T06:00:00+08:00,33.0,24.0,6 am to Midday 4 Jan,2018-01-04T06:00:00+08:00,2018-01-04T12:00:00+08:00,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR,Light Rain,LR
2018-01-04,2018-01-04T08:16:00+08:00,2018-01-04T09:21:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 AM 4 Jan - 6 AM 5 Jan,2018-01-04T06:00:00+08:00,2018-01-05T06:00:00+08:00,33.0,24.0,Midday to 6 pm 4 Jan,2018-01-04T12:00:00+08:00,2018-01-04T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-04,2018-01-04T08:16:00+08:00,2018-01-04T09:21:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 AM 4 Jan - 6 AM 5 Jan,2018-01-04T06:00:00+08:00,2018-01-05T06:00:00+08:00,33.0,24.0,6 pm 4 Jan to 6 am 5 Jan,2018-01-04T18:00:00+08:00,2018-01-05T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-04,2018-01-04T09:28:00+08:00,2018-01-04T10:06:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 AM 4 Jan - 6 AM 5 Jan,2018-01-04T06:00:00+08:00,2018-01-05T06:00:00+08:00,33.0,24.0,6 am to Midday 4 Jan,2018-01-04T06:00:00+08:00,2018-01-04T12:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-01-04,2018-01-04T09:28:00+08:00,2018-01-04T10:06:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 AM 4 Jan - 6 AM 5 Jan,2018-01-04T06:00:00+08:00,2018-01-05T06:00:00+08:00,33.0,24.0,Midday to 6 pm 4 Jan,2018-01-04T12:00:00+08:00,2018-01-04T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-04,2018-01-04T09:28:00+08:00,2018-01-04T10:06:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,6 AM 4 Jan - 6 AM 5 Jan,2018-01-04T06:00:00+08:00,2018-01-05T06:00:00+08:00,33.0,24.0,6 pm 4 Jan to 6 am 5 Jan,2018-01-04T18:00:00+08:00,2018-01-05T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-04,2018-01-04T11:36:00+08:00,2018-01-04T13:36:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 PM 4 Jan - 12 PM 5 Jan,2018-01-04T12:00:00+08:00,2018-01-05T12:00:00+08:00,33.0,24.0,Midday to 6 pm 4 Jan,2018-01-04T12:00:00+08:00,2018-01-04T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-04,2018-01-04T11:36:00+08:00,2018-01-04T13:36:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 PM 4 Jan - 12 PM 5 Jan,2018-01-04T12:00:00+08:00,2018-01-05T12:00:00+08:00,33.0,24.0,6 pm 4 Jan to 6 am 5 Jan,2018-01-04T18:00:00+08:00,2018-01-05T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-01-04,2018-01-04T11:36:00+08:00,2018-01-04T13:36:16+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 PM 4 Jan - 12 PM 5 Jan,2018-01-04T12:00:00+08:00,2018-01-05T12:00:00+08:00,33.0,24.0,6 am to Midday 5 Jan,2018-01-05T06:00:00+08:00,2018-01-05T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-04,2018-01-04T14:35:00+08:00,2018-01-04T15:21:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 PM 4 Jan - 12 PM 5 Jan,2018-01-04T12:00:00+08:00,2018-01-05T12:00:00+08:00,31.0,24.0,Midday to 6 pm 4 Jan,2018-01-04T12:00:00+08:00,2018-01-04T18:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-04,2018-01-04T14:35:00+08:00,2018-01-04T15:21:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 PM 4 Jan - 12 PM 5 Jan,2018-01-04T12:00:00+08:00,2018-01-05T12:00:00+08:00,31.0,24.0,6 pm 4 Jan to 6 am 5 Jan,2018-01-04T18:00:00+08:00,2018-01-05T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-01-04,2018-01-04T14:35:00+08:00,2018-01-04T15:21:15+08:00,20.0,10.0,NE,Thundery Showers,TL,95.0,60.0,12 PM 4 Jan - 12 PM 5 Jan,2018-01-04T12:00:00+08:00,2018-01-05T12:00:00+08:00,31.0,24.0,6 am to Midday 5 Jan,2018-01-05T06:00:00+08:00,2018-01-05T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-04,2018-01-04T17:37:00+08:00,2018-01-04T18:06:15+08:00,15.0,5.0,VARIABLE,Thundery Showers,TL,95.0,60.0,6 PM 4 Jan - 6 PM 5 Jan,2018-01-04T18:00:00+08:00,2018-01-05T18:00:00+08:00,33.0,24.0,6 pm 4 Jan to 6 am 5 Jan,2018-01-04T18:00:00+08:00,2018-01-05T06:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-01-04,2018-01-04T17:37:00+08:00,2018-01-04T18:06:15+08:00,15.0,5.0,VARIABLE,Thundery Showers,TL,95.0,60.0,6 PM 4 Jan - 6 PM 5 Jan,2018-01-04T18:00:00+08:00,2018-01-05T18:00:00+08:00,33.0,24.0,6 am to Midday 5 Jan,2018-01-05T06:00:00+08:00,2018-01-05T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-04,2018-01-04T17:37:00+08:00,2018-01-04T18:06:15+08:00,15.0,5.0,VARIABLE,Thundery Showers,TL,95.0,60.0,6 PM 4 Jan - 6 PM 5 Jan,2018-01-04T18:00:00+08:00,2018-01-05T18:00:00+08:00,33.0,24.0,Midday to 6 pm 5 Jan,2018-01-05T12:00:00+08:00,2018-01-05T18:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-01-04,2018-01-04T23:07:00+08:00,2018-01-05T00:06:17+08:00,15.0,5.0,VARIABLE,Thundery Showers,TL,95.0,60.0,12 AM 5 Jan - 12 AM 5 Jan,2018-01-05T00:00:00+08:00,2018-01-05T00:00:00+08:00,33.0,24.0,Midnight to 6 am 5 Jan,2018-01-05T00:00:00+08:00,2018-01-05T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
2018-01-04,2018-01-04T23:07:00+08:00,2018-01-05T00:06:17+08:00,15.0,5.0,VARIABLE,Thundery Showers,TL,95.0,60.0,12 AM 5 Jan - 12 AM 5 Jan,2018-01-05T00:00:00+08:00,2018-01-05T00:00:00+08:00,33.0,24.0,6 am to Midday 5 Jan,2018-01-05T06:00:00+08:00,2018-01-05T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-04,2018-01-04T23:07:00+08:00,2018-01-05T00:06:17+08:00,15.0,5.0,VARIABLE,Thundery Showers,TL,95.0,60.0,12 AM 5 Jan - 12 AM 5 Jan,2018-01-05T00:00:00+08:00,2018-01-05T00:00:00+08:00,33.0,24.0,Midday to 6 pm 5 Jan,2018-01-05T12:00:00+08:00,2018-01-05T18:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-01-04,2018-01-04T23:07:00+08:00,2018-01-05T00:06:17+08:00,15.0,5.0,VARIABLE,Thundery Showers,TL,95.0,60.0,12 AM 5 Jan - 12 AM 5 Jan,2018-01-05T00:00:00+08:00,2018-01-05T00:00:00+08:00,33.0,24.0,6 pm to Midnight 5 Jan,2018-01-05T18:00:00+08:00,2018-01-06T00:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-01-05,2018-01-05T05:48:00+08:00,2018-01-05T06:21:18+08:00,15.0,5.0,VARIABLE,Thundery Showers,TL,95.0,60.0,6 AM 5 Jan - 6 AM 6 Jan,2018-01-05T06:00:00+08:00,2018-01-06T06:00:00+08:00,33.0,24.0,6 am to Midday 5 Jan,2018-01-05T06:00:00+08:00,2018-01-05T12:00:00+08:00,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL,Thundery Showers,TL
2018-01-05,2018-01-05T05:48:00+08:00,2018-01-05T06:21:18+08:00,15.0,5.0,VARIABLE,Thundery Showers,TL,95.0,60.0,6 AM 5 Jan - 6 AM 6 Jan,2018-01-05T06:00:00+08:00,2018-01-06T06:00:00+08:00,33.0,24.0,Midday to 6 pm 5 Jan,2018-01-05T12:00:00+08:00,2018-01-05T18:00:00+08:00,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL,Cloudy,CL
2018-01-05,2018-01-05T05:48:00+08:00,2018-01-05T06:21:18+08:00,15.0,5.0,VARIABLE,Thundery Showers,TL,95.0,60.0,6 AM 5 Jan - 6 AM 6 Jan,2018-01-05T06:00:00+08:00,2018-01-06T06:00:00+08:00,33.0,24.0,6 pm 5 Jan to 6 am 6 Jan,2018-01-05T18:00:00+08:00,2018-01-06T06:00:00+08:00,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN,Partly Cloudy (Night),PN
